text,label,label_name
I withdrew money from the ATM and was overcharged. It said nothing about an extra fee.,29,wrong_exchange_rate_for_cash_withdrawal
Why are you asking so many questions about who I am,27,why_verify_identity
I'd like to open an account for my children. How can I do that?,1,age_limit
Where is the PIN for my card located?,17,get_physical_card
What do I do if my card gets broken?,7,card_not_working
What do I do if I got the wrong amount at the ATM?,28,wrong_amount_of_cash_received
"I want to reactivate my card, I found it after thinking it was lost.",6,card_linking
Is there a list of ATMs that take this card?,2,atm_support
Why won't my card work.,7,card_not_working
What do I do if I can't access my passcode?,19,passcode_forgotten
"I found the card that I thought I lost, and I would like to reactivate it.",6,card_linking
I was charged an extra dollar on my account and would like to know the reason.,14,extra_charge_on_statement
I need assistance completing a transfer. I'm trying to purchase a flat and need the money for the initial mortgage payment. I keep getting an error and the transfer is not going through. What is going on here?,15,failed_transfer
The exchange rate for my payment last Saturday must be wrong because I was charged extra.,8,card_payment_wrong_exchange_rate
the exchange rate for my withdrawal is wrong,29,wrong_exchange_rate_for_cash_withdrawal
Why does my statement show a $1 charge on my account?,14,extra_charge_on_statement
Do I need to verify my identity each time I wish to use my account?,27,why_verify_identity
Can you please explain to me why there is an extra €1 fee in my statement?,14,extra_charge_on_statement
Tell me why my transfer is declined.,10,declined_transfer
The exchange rate is incorrect for something I bought,8,card_payment_wrong_exchange_rate
I have a new card. How do i top it up?,22,topping_up_by_card
I took out a foreign currency and the exchange rate is wrong.,29,wrong_exchange_rate_for_cash_withdrawal
Is there a reason my new card hasn't arrived?,4,card_arrival
Tell me how to verify a top up.,25,verify_top_up
I made a purchase earlier today but it is still listed as pending- when will it go through?,20,pending_card_payment
will i be able to open an account for my daughter,1,age_limit
Is there an extra fee to exchange currencies?,12,exchange_charge
"I'm checking my statements and I saw a purchase from a couple weeks ago that I don't recall at all. Not only that, but I don't even know the business that charged it. I'm not sure if I did it or not, but can we check it and see if we can trace it back to make certain?",11,direct_debit_payment_not_recognised
Can i get money in my home currency at my ATM ?I am on holiday and bit concerned because i do not have any cash with me .Is it possible to withdraw without any additional cost.,29,wrong_exchange_rate_for_cash_withdrawal
There is a direct debit payment on my account that I didn't authorize.,11,direct_debit_payment_not_recognised
"I've now been trying to do a really standard transfer 5 times already. What's going on, is your system broken or something?!",15,failed_transfer
I tried to buy something over the Internet yesterday and got a declined error. I tried again today and got the same message. What is the issue?,10,declined_transfer
What does it mean if it says that my payment is pending?,20,pending_card_payment
My card is just not working at this time.,26,virtual_card_not_working
The wrong exchange rate applied to my cash withdrawal.,29,wrong_exchange_rate_for_cash_withdrawal
Why would a transfer fail?,15,failed_transfer
I think the rate that was applied to my purchase using foreign currency is wrong. Help!,8,card_payment_wrong_exchange_rate
I have no idea why there is a dollar that has been charged to my account.,14,extra_charge_on_statement
What do I need to do to activate my new card?,0,activate_my_card
Why do you have an identity check?,27,why_verify_identity
Can i choose a specific delivery date?,5,card_delivery_estimate
How do I know what the exchange rate will be when I make an exchange.,13,exchange_rate
"I took out money, and didn't get all of it.",28,wrong_amount_of_cash_received
I wanted to withdraw $100 from the ATM but I only got $20,28,wrong_amount_of_cash_received
"My card couldn't complete a transfer, why?",15,failed_transfer
Am I supposed to verify my identity?,27,why_verify_identity
"I just noticed that I supposedly made a payment to a seller a while back. The problem is, I don't recognize the seller. There must be a way to see who it is or track the payment. Can you do that, because I don't remember this transaction?",11,direct_debit_payment_not_recognised
What is identity check?,27,why_verify_identity
What should I do if my card is missing?,18,lost_or_stolen_card
Do I need to pay extra for exchanging currencies?,12,exchange_charge
I need to verify my identity. How do I do that?,24,verify_my_identity
Why can't I take cash out of the ATM?,9,declined_cash_withdrawal
What do I need to do to get my new card which I have requested 2 weeks ago?,4,card_arrival
My statement shows an extra fee - what is it?,14,extra_charge_on_statement
How do I find the top-up verification code?,25,verify_top_up
I'm having a hard time proving my identity.,23,unable_to_verify_identity
How long does it take for a new card to ship?,4,card_arrival
can I use my card before identity verification?,27,why_verify_identity
"I was told to verify my identity, how do I do that?",24,verify_my_identity
I don't understand why my card payment is pending. It has been pending for too long. Why is this and when might it go through?,20,pending_card_payment
Can I auto-top up? How do I do it?,3,automatic_top_up
If I have a physical card can I link it?,6,card_linking
How come I was charged a transaction of $1?,14,extra_charge_on_statement
I was made to pay an additional pound!,14,extra_charge_on_statement
"I have not used my card all day, however, there is an unusual payment showing in my app. I would like to have that amount reimbursed.",11,direct_debit_payment_not_recognised
I need an ATM right now!,2,atm_support
What do I do if there is a direct debit on my account that shouldn't be there?,11,direct_debit_payment_not_recognised
"Can you point me in the right direction of where to go to roder a disposable virtual card, I can't seem to find it.",16,get_disposable_virtual_card
how do I find the code to verify the top up card?,25,verify_top_up
My actual card isn't functioning.,7,card_not_working
Please help me. My disposable virtual card won't work right.,26,virtual_card_not_working
I tried to make a transfer but it failed,15,failed_transfer
I am not receiving the correct exchange rate on my card.,8,card_payment_wrong_exchange_rate
My card activation is failing.,0,activate_my_card
"What are my options for topping up, automatic and/or manual?",3,automatic_top_up
how long should I expect to wait for my card to arrive?,5,card_delivery_estimate
When I went to withdraw cash today the ATM gave me the wrong amount of cash. The app is showing a larger amount.,28,wrong_amount_of_cash_received
This disposable virtual card is not working.,26,virtual_card_not_working
Where in the app do I go to make my new card show up?,6,card_linking
What are the steps that I need to take to activate a new card?,0,activate_my_card
"I got my card now, how do I make it show up in the app?",6,card_linking
Can my friends top up my account?,22,topping_up_by_card
Where do you get your exchange rates from?,13,exchange_rate
Why is there a pending transaction on my card?,20,pending_card_payment
I'm still waiting on my card to be delivered.,4,card_arrival
Why doesn't it work when I use American Express to try to add money to my account?,21,supported_cards_and_currencies
How can I withdraw money?,2,atm_support
What do I need to do to correct this failed transfer?,15,failed_transfer
My card hasn't arrived yet. What do I do?,4,card_arrival
"My disposable virtual card was rejected by the merchant, please help?",26,virtual_card_not_working
My card has been lost! help!,18,lost_or_stolen_card
"Hi, I was trying to use my card but it was declining by ATM. I have cross checked with two different ATMs but i was facing the same issue. Could you please check my account.",9,declined_cash_withdrawal
how soon will my card arrive?,5,card_delivery_estimate
What should I do about a direct debit that I did not set up?,11,direct_debit_payment_not_recognised
How much does it cost to exchange my balance into a foreign currency?,12,exchange_charge
Is there any discount for someone that exchanges currencies frequently?,12,exchange_charge
Please tell me how disposable virtual cards work?,16,get_disposable_virtual_card
Has my account been frozen? I tried to use my card but the ATM would not dispense cash.,9,declined_cash_withdrawal
Where in the app do I link a new card?,6,card_linking
Where is the card PIN?,17,get_physical_card
My disposable virtual card is not working,26,virtual_card_not_working
Why does my statement have these extra charges?,14,extra_charge_on_statement
How can I fix a problem where my virtual card is rejected?,26,virtual_card_not_working
How can you assist on verifying my identity?,24,verify_my_identity
the exchange rate was different than expected,29,wrong_exchange_rate_for_cash_withdrawal
WHAT IS THE REASON FOR THAT,7,card_not_working
"When I got cash, my exchange rate was off.",29,wrong_exchange_rate_for_cash_withdrawal
I wanted to know why my transaction didn't go through.,10,declined_transfer
My card activation attempt failed.,0,activate_my_card
Can I have a auto top-up when my account is short?,3,automatic_top_up
Has my card been lost in delivery?,4,card_arrival
What proof do you need for my identification?,23,unable_to_verify_identity
what I need to verify my account,27,why_verify_identity
why does it take so long to verify my id,23,unable_to_verify_identity
How do I set up an account for my children?,1,age_limit
I have an American Express that I'd like to add money to my account with.,21,supported_cards_and_currencies
The app is having trouble verifying my identity.,23,unable_to_verify_identity
"I recently made a payment, and it is showing up in my account as ""pending"". What does that mean?",20,pending_card_payment
"If I will be traveling, is there a way to auto top-up my card on certain days?",3,automatic_top_up
how come i was declined,9,declined_cash_withdrawal
Is American Express accepted?,21,supported_cards_and_currencies
What should I do to verify my identity?,24,verify_my_identity
"So, I am in the middle of purchasing a flat. I need the money for the first mortgage payment and it is not going through. I keep receiving an error. Can you find out what's going on and help me complete this transfer?",15,failed_transfer
It appears my transfer was declined.,10,declined_transfer
Will it cost more money if my currency needs to be exchanged?,12,exchange_charge
I need more assistance with how to activate my card.,0,activate_my_card
Double check your funds may be declined,10,declined_transfer
There is an extra 1£ charge on my app. Why did it charge me extra?,14,extra_charge_on_statement
the exchange rate at which my card payment is at is wrong,8,card_payment_wrong_exchange_rate
Where is a ATM that accepts Mastercard?,2,atm_support
"I have a disposable virtual card here, so would you tell me what to do with it?",16,get_disposable_virtual_card
Where is the top-up verification code located?,25,verify_top_up
Why do you need all these details about my identity?,27,why_verify_identity
what is the cost for exchanging currencies?,12,exchange_charge
How's the exchange rate looking right now?,13,exchange_rate
"If I want to topup by card, how do I do it?",21,supported_cards_and_currencies
I've forgotten my app passcode completely.,19,passcode_forgotten
what cards and currencies are accepted?,21,supported_cards_and_currencies
Are there specific ATM's I can use with this card?,2,atm_support
I didn't get all the money I asked for,28,wrong_amount_of_cash_received
I think my transfer failed. What do I do now?,15,failed_transfer
I have forgotten my passcode to access my app,19,passcode_forgotten
What can I do if I lost my card?,18,lost_or_stolen_card
My card still hasn't arrived after 2 weeks. Is it lost?,4,card_arrival
"I bought something in another currency, but the exchange rate was incorrect.",8,card_payment_wrong_exchange_rate
Where is my new card? I have been waiting a week!,4,card_arrival
My accounts been charged a payment for something I didn't make.,11,direct_debit_payment_not_recognised
Why isn't my ID being verified?,23,unable_to_verify_identity
I was not distributed all of cash that I requested,28,wrong_amount_of_cash_received
I don't like that I have to fill out so much information about my identity.,27,why_verify_identity
I got a declining message during a transfer? please tell me why,10,declined_transfer
I am unable to prove my identity,23,unable_to_verify_identity
How much longer until I get my new card?,4,card_arrival
"Please, activate my card",0,activate_my_card
How long does it take for deliver to the US?,5,card_delivery_estimate
Can you explain why the ATM is giving me less money than what I asked for?,28,wrong_amount_of_cash_received
"Someone stole my card. I need to report it stolen. I made a police report already, but how do I report it with you?",18,lost_or_stolen_card
What do I do if I can't prove my identity?,23,unable_to_verify_identity
"I'm starting to think my card is lost because it still hasn't arrived, can you help?",4,card_arrival
What are the age requirements for opening an account?,1,age_limit
The cash withdrawal exchange rate is not correct.,29,wrong_exchange_rate_for_cash_withdrawal
How long does it take to recieve my new card?,4,card_arrival
I can't find the top-up card verification code.,25,verify_top_up
What documents do I need to validate my identity?,24,verify_my_identity
How do I make sure my transfer isn't goin to an unsupported merchant?,10,declined_transfer
I requested $100 but only got $20,28,wrong_amount_of_cash_received
How do I know it is a Mastercard ATM?,2,atm_support
A couple weeks ago there was a debit taken from my account from a transaction I don't recall. Is it possible to trace this transaction to make sure I'm not being scammed?,11,direct_debit_payment_not_recognised
Is there a problem with my account? When I tried to withdraw cash at an ATM I was denied.,9,declined_cash_withdrawal
I cannot make transactions with my virtual card.,26,virtual_card_not_working
Why haven't I gotten my payment yet?,20,pending_card_payment
What is the limit on Auto top?,3,automatic_top_up
Is there a minimum age for having an account?,1,age_limit
Why do you guys need to verify my identity?,27,why_verify_identity
Why do you need my name and ID,27,why_verify_identity
Can I have my account add money automatically in certain intervals?,3,automatic_top_up
I would like to order a disposable virtual card. How can I do this?,16,get_disposable_virtual_card
Can you tell me if I can track the card you sent me?,4,card_arrival
Transfer was declined.,10,declined_transfer
I was declined when I tried to take out cash!,9,declined_cash_withdrawal
My non-physical card will not work,26,virtual_card_not_working
"I need an accurate exchange rate, when I make my withdrawals.",29,wrong_exchange_rate_for_cash_withdrawal
What exactly is the exchange fee?,12,exchange_charge
Explain to me how to verify the top-up card.,25,verify_top_up
Which ATMs accept this bill of fare ?,2,atm_support
When I'm traveling is it possible to add money automatically at certain time points?,3,automatic_top_up
How long is the wait for my card?,5,card_delivery_estimate
The currency exchange for my purchase in foreign currency is incorrect.,8,card_payment_wrong_exchange_rate
I used the ATM machine to get money out for Holiday shopping and saw the outrageous charges. Why is that? I would not have used the ATM if I had known!,29,wrong_exchange_rate_for_cash_withdrawal
Why do I need to verify my identity?,27,why_verify_identity
What if I don't verify my identity?,27,why_verify_identity
Will my money be of equal value when I travel abroad?,13,exchange_rate
"What's go on, where is my new card?",4,card_arrival
"i know i entered the right info, but my top up isn't in my balance",22,topping_up_by_card
The app says my transfer failed,15,failed_transfer
"I want to add money but don't know what currencies you accept, can you tell me?",21,supported_cards_and_currencies
Why are my payments showing pending?,20,pending_card_payment
"Somebody has stolen my card, I need help please.",18,lost_or_stolen_card
What can I use to verify my identity?,24,verify_my_identity
How can I activate my card so I can start using it?,0,activate_my_card
"i need help, i lost my card",18,lost_or_stolen_card
I expected a higher exchange rate when I withdrew money. Can you tell me current exchange rates?,29,wrong_exchange_rate_for_cash_withdrawal
Can you please reactivate my card?,6,card_linking
I need my PIN,17,get_physical_card
Are you able to guide me to my card's location?,18,lost_or_stolen_card
"I seem to have been charged to much for my holiday purchases, the exchange rate is wrong.",8,card_payment_wrong_exchange_rate
I don't see a code anywhere on my top-up card? Where can I find it? I need to verify!,25,verify_top_up
I noticed my transfer was declined.,10,declined_transfer
Is there a reason my payments are pending?,20,pending_card_payment
Something is wrong with my password.,19,passcode_forgotten
What am i missing to verify my id?,23,unable_to_verify_identity
Is there a tracking number for the card?,4,card_arrival
At what ATMS am I able to use the card?,2,atm_support
top up with credit card,22,topping_up_by_card
I attempted to get money in cash but it was refused!,9,declined_cash_withdrawal
How do I change my passcode?,19,passcode_forgotten
I found my lost card. Am I still able to use it?,6,card_linking
What kind of ATM's can I use?,2,atm_support
It says the transfer wasn't accepted.,10,declined_transfer
I'm quite confused as to what is going on. There is some odd extra pound charge on my statement in the app that's just listed as pending and doesn't go away since a couple days.,14,extra_charge_on_statement
How do I withdraw money?,2,atm_support
Can I withdraw money in my hometown currency while on holiday without any additional fees?,29,wrong_exchange_rate_for_cash_withdrawal
Can I link your physical card,6,card_linking
Why did the transfer fail when I attempted to do it earlier?,15,failed_transfer
How do I link a card that I already have?,6,card_linking
Can my 19 year old daughter open a savings account at the bank?,1,age_limit
How do I know what my PIN is?,17,get_physical_card
How do I use my new card?,0,activate_my_card
When will my card be activated?,0,activate_my_card
The exchange rates are?,13,exchange_rate
What are these disposable virtual cards all about?,16,get_disposable_virtual_card
Why can't I complete the transfer?,15,failed_transfer
What do I need to do in order to use my card I just got?,0,activate_my_card
I want to change the wrong exchange rate.,8,card_payment_wrong_exchange_rate
"If I need to cash foreign transfers, how does that work?",13,exchange_rate
How can I verify the top-up card?,25,verify_top_up
Do you have a list of exchange rates?,13,exchange_rate
What do I do to verify a top-up?,25,verify_top_up
What is your exchange rate between UK pounds and Russian rubles for my last transaction,8,card_payment_wrong_exchange_rate
What is the function of the identity check,27,why_verify_identity
I'm trying to take money from my account but its not letting me. Help!,9,declined_cash_withdrawal
My transaction was just declined when I was using my disposable virtual card. What can I do?,26,virtual_card_not_working
I purchased something overseas and the incorrect exchange rate was applied.,8,card_payment_wrong_exchange_rate
How are you determining your exchange rates?,13,exchange_rate
Why is my identity not being verified?,23,unable_to_verify_identity
I can't get my virtual card to work at all,26,virtual_card_not_working
Can I have it add money automatically in certain intervals?,3,automatic_top_up
The exchange rate on my payment doesn't look right,8,card_payment_wrong_exchange_rate
My card is missing. Please help.,18,lost_or_stolen_card
What are the restrictions on auto top-up?,3,automatic_top_up
"Hi, I have been overcharged for my payment last Saturday. I guess exchange rate was wrong.",8,card_payment_wrong_exchange_rate
how can i track card you sent,4,card_arrival
I believe that my transfer hasn't gone through.,15,failed_transfer
The cash withdrawal I took seems to be off. The exchange rate is wrong.,29,wrong_exchange_rate_for_cash_withdrawal
What do you require to verify someone's identity?,24,verify_my_identity
Why did I only get $20 when I tried to get $100,28,wrong_amount_of_cash_received
how much you charge for exhcange,12,exchange_charge
I don't have a password.,19,passcode_forgotten
"If I exchange currencies frequently, is there a discount?",12,exchange_charge
Will my friend be able to top off my account?,22,topping_up_by_card
What is the present state of the exchange rate?,13,exchange_rate
Cash withdrawal was incorrect at ATM.,28,wrong_amount_of_cash_received
Why is the identity check involved?,27,why_verify_identity
My passcode won't work.,19,passcode_forgotten
"When exchanging, how much are the rates?",13,exchange_rate
Will there be additional costs of I make a withdrawal from a local ATM of British pounds? I need some cash to feel comfortable on the journey home,29,wrong_exchange_rate_for_cash_withdrawal
Does the exchange rate change?,13,exchange_rate
I can not get the app to know it is me.,23,unable_to_verify_identity
If I don't have much money in the account can I auto top-up?,3,automatic_top_up
why would i be declined if i had money iin my account,9,declined_cash_withdrawal
My card stopped working. How do I check if there is a freeze on it?,7,card_not_working
I have my card now how do I activate it?,0,activate_my_card
Do I have a card PIN?,17,get_physical_card
How can I create a disposable virtual card?,16,get_disposable_virtual_card
Why hasn't the app verified my identity?,23,unable_to_verify_identity
What is the code I need to get into the app?,19,passcode_forgotten
"Hi, I used an ATM today to take money out of my account, but the amount it gave me is not the amount I requested. What should I do?",28,wrong_amount_of_cash_received
Why isn't my virtual card working?,26,virtual_card_not_working
"I attempted to top up using my card, but now the money just disappeared?",22,topping_up_by_card
Verify top-up card help?,25,verify_top_up
How do I add a card on to the app?,6,card_linking
I received a different amount of cash than what I entered.,28,wrong_amount_of_cash_received
Please send my card as quickly as possible.,5,card_delivery_estimate
I need to report a stolen card,18,lost_or_stolen_card
What is the exchange rate like on this app?,13,exchange_rate
Where's the best place to get a disposable virtual card?,16,get_disposable_virtual_card
Could you please tell me your exchange rates?,13,exchange_rate
"I got a card, how do I get it in the app?",6,card_linking
I can't get into the app with the passcode.,19,passcode_forgotten
"I have a strange transaction for £1 on my statement, what is that?",14,extra_charge_on_statement
"Can I still use my account, even though the identity verification has not passed yet?",27,why_verify_identity
Can I be charged for exchanging foreign currency?,12,exchange_charge
How do I activate my new card I just got?,0,activate_my_card
"When I tried to top up using my card, all of the money disappeared.",22,topping_up_by_card
How do I know why my card isn't working?,7,card_not_working
"I need to transfer some money, can I use my credit card?",22,topping_up_by_card
The top-up card is verified how?,25,verify_top_up
do the details of my profile have to match my documents,24,verify_my_identity
If I want my son to have his own account is that possible?,1,age_limit
why don't you accept american express for adding money to my account,21,supported_cards_and_currencies
I bought something overseas and the wrong exchange rate is on my statement.,8,card_payment_wrong_exchange_rate
Where do I need to go in the app to enter my card info?,6,card_linking
"I got a new card, how do I link it?",6,card_linking
Why does top-up need verifying?,25,verify_top_up
There is a direct debit set up that was not authorized by me.,11,direct_debit_payment_not_recognised
Do all ATMs take this card?,2,atm_support
Can friends add to my account,22,topping_up_by_card
"I just looked at my app and it seems I was charged extra, why is that?",14,extra_charge_on_statement
I think youre system may be broken because I have tried transfer money 5x and it isnt working! I'm not doing anything complicated it is what I usually do.,15,failed_transfer
I need assistance activating my card?,0,activate_my_card
The money disappeared after I topped up my account.,22,topping_up_by_card
Is there tracking info available?,4,card_arrival
Does the auto top-up have any limits?,3,automatic_top_up
Good morning. I tried to make a purchase with my credit card last night and again this morning. Both times it was declined. Can you investigate?,10,declined_transfer
How old do my kids have to be use this?,1,age_limit
What are the age limits for your service?,1,age_limit
My card payment has had the status of pending forever. What is the issue? It should have gone through at some point.,20,pending_card_payment
I got declined when attempting a transfer,10,declined_transfer
I have trouble proving my identity.,23,unable_to_verify_identity
do I need to verify my identity every time I log into my account?,27,why_verify_identity
The exchange rate was not correct for the item I bought.,8,card_payment_wrong_exchange_rate
What's going on? My card wont accept any transactions.,7,card_not_working
Does it cost anything to do currency exchanges?,12,exchange_charge
Is the PIN sent in another message?,17,get_physical_card
Can you tell me how to get my card on the app?,6,card_linking
What documents are required for proof of identity?,24,verify_my_identity
Why should I verify the top-up?,25,verify_top_up
What factors effect the exchange rate?,13,exchange_rate
Can you tell me why I haven't received my new card?,4,card_arrival
Is there a reason my payment is still pending?,20,pending_card_payment
What is the pending payment on my card about?,20,pending_card_payment
Can I make a withdraw if I am out of country from with out any fees at an ATM?,29,wrong_exchange_rate_for_cash_withdrawal
"I just got a new card, and I want to know how to activate.",0,activate_my_card
How is the exchange rate calculated?,13,exchange_rate
My card isn't here yet.,4,card_arrival
I don't think the exchange rate was right.,29,wrong_exchange_rate_for_cash_withdrawal
"always exchanging currencies, do you offer a discount?",12,exchange_charge
Where is an ATM?,2,atm_support
Is there an auto top up feature?,3,automatic_top_up
Would I be able to open an account for my daughter?,1,age_limit
"I tried to take out cash but the amount isn't right, so what do I do?",28,wrong_amount_of_cash_received
Activate my card,0,activate_my_card
Do I need to pay more for exchanging currencies?,12,exchange_charge
How can i make my card active?,0,activate_my_card
Why is there a charge for $1 on my account?,14,extra_charge_on_statement
"Show me how to link the new card,",6,card_linking
Is my account able to be topped up by my friends?,22,topping_up_by_card
My payments from my virtual card keep getting rejected.,26,virtual_card_not_working
What are the exchange rates?,13,exchange_rate
I need to know what your exchange rates are.,13,exchange_rate
Why hasn't my payment gone through yet?,20,pending_card_payment
My statement is showing I was Charged a dollar and I am not sure why.,14,extra_charge_on_statement
Is there a way I can get my card expedited?,4,card_arrival
Why would I need a disposable card?,16,get_disposable_virtual_card
I used the ATM to get money out and did not realize I would be charged as much as I was or I would not have done that!,29,wrong_exchange_rate_for_cash_withdrawal
I lost my passcode.,19,passcode_forgotten
Is it free to exchange currency?,12,exchange_charge
How do i set up my credit card to send transfers?,22,topping_up_by_card
why do your exchange rates change,13,exchange_rate
My card won't let me withdraw money.,9,declined_cash_withdrawal
"My new card is here, what's the process for activating it?",0,activate_my_card
What are the uses for disposable cards?,16,get_disposable_virtual_card
Will you tell me how I am supposed to use the disposable cards?,16,get_disposable_virtual_card
Can I open an account for my children?,1,age_limit
Can it automatically top up my account?,3,automatic_top_up
Where can I located the auto-top up option?,3,automatic_top_up
Why did the ATM cancel my transaction,9,declined_cash_withdrawal
"How can I request cash back? The ATM just gave me the wrong amount, the app shows the amount that I've been actually charged though...",28,wrong_amount_of_cash_received
What are the benefits of a disposable card?,16,get_disposable_virtual_card
Can I reset the passcode?,19,passcode_forgotten
what are weekend rates for getting cash,29,wrong_exchange_rate_for_cash_withdrawal
It wants me to verify the top up. Why?,25,verify_top_up
My card hasn't been working when I try to use it.,7,card_not_working
Is auto top up available?,3,automatic_top_up
Is it necessary to verify my top up?,25,verify_top_up
How much does it cost to exchange currencies?,12,exchange_charge
How old does one need to be?,1,age_limit
I need my card now!,5,card_delivery_estimate
I cannot withdraw money from the ATM,9,declined_cash_withdrawal
I want to transfer money using my credit card.,22,topping_up_by_card
The $1.00 has still not been reverted as indicated in the previous email.,14,extra_charge_on_statement
My card no longer works.,7,card_not_working
I deactivated my card but would like to reactivate it.,6,card_linking
What is stopping my money from transferring?,15,failed_transfer
can you tell me what cards and currencies you take?,21,supported_cards_and_currencies
Do you have the option for a disposable virtual card?,16,get_disposable_virtual_card
My account shows a direct debit charge that I have never seen before,11,direct_debit_payment_not_recognised
I'd like to use my American Express to place money into my account.,21,supported_cards_and_currencies
How do I get this damn virtual card to work?,26,virtual_card_not_working
Why does it matter that I prove my identity?,27,why_verify_identity
Can I make a withdraw in my home currency at an ATM? I'm on vacation and am a bit worried because I don't have cash with me. Is it possible to withdraw here without any additional costs or fees?,29,wrong_exchange_rate_for_cash_withdrawal
When will the card arrive?,5,card_delivery_estimate
How do I validate my identity.,24,verify_my_identity
I can't find my PIN anywhere.,17,get_physical_card
I may have a fraud charge on my debit statement.,11,direct_debit_payment_not_recognised
There is a Direct Debit that looks suspicious.,11,direct_debit_payment_not_recognised
Why did my payment get declined?,10,declined_transfer
A mortgage payment I'm making is giving me an error message. This is the first time I'm making this payment and want to know what's wrong.,15,failed_transfer
Will I be charged an extra fee if I need to exchange currency?,12,exchange_charge
Can you tell me about why the account I have was charged an extra 1$,14,extra_charge_on_statement
My card needs to be activated asap,0,activate_my_card
i tried to withdraw money from an atm and i was declined on front of my friends. Why did this happen?,9,declined_cash_withdrawal
How do I get my card to work?,7,card_not_working
I noticed the exchange rate for cash withdrawal isn't right.,29,wrong_exchange_rate_for_cash_withdrawal
I checked the exchange rate when I withdrew cash. But the actual rate that you applied was different.,29,wrong_exchange_rate_for_cash_withdrawal
Where can I find Mastercard ATMs?,2,atm_support
What is the need to verify my identity?,27,why_verify_identity
atm refused to give me money,9,declined_cash_withdrawal
The ATM did not give me as much cash as I requested.,28,wrong_amount_of_cash_received
May I choose when it's delivered?,5,card_delivery_estimate
"im so mad right now. theres several charges that I think my x boyfriend made on my card. the companys on the website wouldn't refund me my money, they told me to contact my bank. DO something please.",11,direct_debit_payment_not_recognised
I don't want to use this method to identify myself.,27,why_verify_identity
Can topping up be automatic?,3,automatic_top_up
I didn't get the right amount at the ATM.,28,wrong_amount_of_cash_received
Can I verify my identity?,24,verify_my_identity
It's requiring me to verify my identity?,27,why_verify_identity
Why is there a 1 euro fee on my statement?,14,extra_charge_on_statement
Is American Express supported for adding funds?,21,supported_cards_and_currencies
"I would like a disposable virtual card, could I get one?",16,get_disposable_virtual_card
"How long does it take to activate the card, as it does not look like its working?",0,activate_my_card
What is the exchange fee that is charged?,12,exchange_charge
I can't withdraw any money from my account. Ive tried a couple different ATM machines and both of them wouldn't give me my money. What's going on? Is my account frozen or something?,9,declined_cash_withdrawal
Which cards are accepted for topping up?,21,supported_cards_and_currencies
I can't verify my identity.,23,unable_to_verify_identity
My exchange rate was wrong for an Item I bought!,8,card_payment_wrong_exchange_rate
What do you demand for identity verification?,24,verify_my_identity
How do I activate my card that just arrived?,0,activate_my_card
I purchased something in a foreign currency but the rate applied is wrong,8,card_payment_wrong_exchange_rate
can you express my card to me?,5,card_delivery_estimate
Would I need to pay extra for currency exchanges?,12,exchange_charge
I found my lost card in my jacket pocket this morning so I'd like to reactivate it please.,6,card_linking
What do you need so I can verify my identity?,24,verify_my_identity
What are the disposable cards for?,16,get_disposable_virtual_card
"I tried and tried, but I could not complete my transfer. Tell me what is wrong.",15,failed_transfer
Why is there a direct debit payment on my app that is not from me?,11,direct_debit_payment_not_recognised
From which age can my kids use your service?,1,age_limit
i don't see the top-up verification code anywhere,25,verify_top_up
Do you have a tracking number for the card I was sent?,4,card_arrival
I have tried sending a standard transfer five times and it hasn't gone through. What is the problem?,15,failed_transfer
I received a decline message on a transfer,10,declined_transfer
"Hi, i was checking my old statements and found a discrepancy with a large amount transaction. I am sure it was not done by me. Please let me know if i could raise a dispute as its very late.",11,direct_debit_payment_not_recognised
I didn't receive the right amount of cash back,28,wrong_amount_of_cash_received
What does it mean by pending payment?,20,pending_card_payment
I wasn't able to use my card today when I went out for lunch. Wondering why that is?,7,card_not_working
How many days to deliver to a US customer?,5,card_delivery_estimate
Why does my payment appear as pending?,20,pending_card_payment
The exchange rate would be?,13,exchange_rate
"My transfer failed, why?",15,failed_transfer
The exchange rate is incorrect on an item I recently purchased in a foreign country.,8,card_payment_wrong_exchange_rate
How do I go about verifying the top-up card?,25,verify_top_up
How do I replace a stolen card?,18,lost_or_stolen_card
How long is delivery to the US?,5,card_delivery_estimate
I got less cash than the one I specified in the ATM,28,wrong_amount_of_cash_received
Is there extra fees for making a withdraw in a different country at a cash machine.,29,wrong_exchange_rate_for_cash_withdrawal
Where on the website do I go to link my card?,6,card_linking
The exchange rate for case abroad is applied wrong.,29,wrong_exchange_rate_for_cash_withdrawal
Tell me why my transfer was declined.,10,declined_transfer
My card does not work,7,card_not_working
Do I have to verify the top-up?,25,verify_top_up
Can you help me with proving my identity?,23,unable_to_verify_identity
How can I find a way to transfer money without it being rejected?,10,declined_transfer
I found my card! Can I link it back into the app?,6,card_linking
I'm having problems with ID verification,23,unable_to_verify_identity
Will I need a new card or can I put my old card back into the app?,6,card_linking
"In receiving cash, the wrong exchange rate was used for my transaction.",29,wrong_exchange_rate_for_cash_withdrawal
Where do I find my PIN for my new card?,17,get_physical_card
I happened to forget my passcode,19,passcode_forgotten
my atm transaction was wrong,28,wrong_amount_of_cash_received
I can't get the ATM to give me any cash,9,declined_cash_withdrawal
Why am I unable to withdraw my money through this card?,9,declined_cash_withdrawal
"My work sends me all over the world, can I get a discount for all the money I have to exchange?",12,exchange_charge
"I heard you have an auto-top up option, where do I find that?",3,automatic_top_up
